N,Seed,Obj_Static,Obj_K2,Obj_UB,Depth,Leaves,Obj_Tree,T_Tree,Obj_Rand,T_Rand,Impv_Tree,Impv_Rand,Val_Learn,Gap_Tree_UB,Gap_Rand_UB
15,2324,2.6320654803354153,4.242303400715507,6.799799734408011,2,4,3.3871829892464764,0.10687112808227539,2.908746592488805,0.23952436447143555,28.689161213984438,10.511938788017195,16.448197928039786,100.75088225217841,133.77078470730282
15,2324,2.6320654803354153,4.242303400715507,6.799799734408011,3,8,3.650541195790486,0.11844944953918457,2.966080831512579,0.3025190830230713,38.69492317209684,12.690237141615441,23.07625459852557,86.26826461372357,129.25200359224172
15,2324,2.6320654803354153,4.242303400715507,6.799799734408011,4,16,3.9453933487931447,0.5385358333587646,3.010748303350735,0.31847715377807617,49.89723387468181,14.38728731653981,31.04361279228225,72.3478277897944,125.85082010476758
15,2324,2.6320654803354153,4.242303400715507,6.799799734408011,5,32,4.271621498352422,0.18703174591064453,3.073163186885662,0.17945361137390137,62.291612053970304,16.75861447390875,38.99754873353391,59.185446019286005,121.2638679073504
15,2324,2.6320654803354153,4.242303400715507,6.799799734408011,6,64,4.462796026853505,0.7564883232116699,3.133162606223125,0.7480223178863525,69.55490128174137,19.038170958567974,42.4374214727779,52.36635717815251,117.02671035656329
15,2324,2.6320654803354153,4.242303400715507,6.799799734408011,7,128,4.613699843315469,10.754263639450073,3.262117356320496,1.3007442951202393,75.2881863230669,23.93754565349152,41.43267514199702,47.38279396870302,108.4474282089545
15,2324,2.6320654803354153,4.242303400715507,6.799799734408011,8,256,4.784927556640213,10.853477716445923,3.3917091373567807,2.700485944747925,81.79363668530195,28.861123049437232,41.07717858050741,42.10872900200315,100.4829853926453
15,2324,2.6320654803354153,4.242303400715507,6.799799734408011,9,512,4.883275832074602,7.236248731613159,3.4831334910464866,16.093909740447998,85.53018033017574,32.334606303283,40.19778009161089,39.24668538576482,95.22076176199184
15,2424,3.0203814361866272,4.882558698116881,7.742912735646774,2,4,3.890645523905055,0.17436933517456055,3.1862312894191813,0.27501535415649414,28.81305246059176,5.49102345967095,22.10806970683793,99.01357469017596,143.01163450875003
15,2424,3.0203814361866272,4.882558698116881,7.742912735646774,3,8,4.339227965339293,0.47820258140563965,3.3433745357056295,0.27713584899902344,43.664899848469844,10.693785084535419,29.78587708312152,78.4398698914944,131.58975020465687
15,2424,3.0203814361866272,4.882558698116881,7.742912735646774,4,16,4.674750173092902,0.5883846282958984,3.5217011696171974,0.14688849449157715,54.77350367359537,16.597894803098438,32.741250547417664,65.63265306055742,119.8628549874496
15,2424,3.0203814361866272,4.882558698116881,7.742912735646774,5,32,4.943605106060386,1.017094612121582,3.8014257276545957,0.4179191589355469,63.674860626276356,25.859127662169502,30.046079030208816,56.62482276658193,103.68444079595362
15,2424,3.0203814361866272,4.882558698116881,7.742912735646774,6,64,5.136499286748694,2.362844944000244,4.0474602199259815,1.9791259765625,70.06127852625674,34.004936311490816,26.906726876802466,50.74299252064903,91.30299780409882
15,2424,3.0203814361866272,4.882558698116881,7.742912735646774,7,128,5.2605989954956325,3.204214096069336,4.129572612478845,2.3047149181365967,74.17002145720325,36.72354633766467,27.38846096564627,47.18690290357834,87.49913035186859
15,2424,3.0203814361866272,4.882558698116881,7.742912735646774,8,256,5.482410375018037,13.006425857543945,4.156030292647769,8.812336444854736,81.51384157425613,37.599517824310006,31.914591304031227,41.23190724520144,86.30549323339595
15,2424,3.0203814361866272,4.882558698116881,7.742912735646774,9,512,5.623938232747251,11.609187126159668,4.236609391830426,6.699823617935181,86.19960265176758,40.267362958611734,32.74620604845114,37.677769833265415,82.76201602577882
15,2524,2.5412714833455174,4.162036870656794,6.755084648068876,2,4,3.270200962015631,0.0731971263885498,3.090752279078771,0.1289808750152588,28.683652393977884,21.6222784277214,5.805987239790912,106.56481746936099,118.5579444135295
15,2524,2.5412714833455174,4.162036870656794,6.755084648068876,3,8,3.641462612708799,0.3825984001159668,3.39375189219749,0.3152492046356201,43.29293963960548,33.54542851634665,7.299022685801396,85.50470968707616,99.04474053036586
15,2524,2.5412714833455174,4.162036870656794,6.755084648068876,4,16,4.0451626202008555,0.6689565181732178,3.601689578197808,0.3014402389526367,59.17868857031775,41.72785559519513,12.31291682346899,66.99167084989685,87.55321638376577
15,2524,2.5412714833455174,4.162036870656794,6.755084648068876,5,32,4.278722525984197,0.4791250228881836,3.7122337687064575,0.44109106063842773,68.36935974866292,46.07781156145501,15.26005075577809,57.87620269942752,81.96819136265526
15,2524,2.5412714833455174,4.162036870656794,6.755084648068876,6,64,4.376360697763841,2.8163626194000244,3.723070750624076,1.4417200088500977,72.2114589662997,46.50425092413782,17.54707312586682,54.35392817416705,81.4385248235361
15,2524,2.5412714833455174,4.162036870656794,6.755084648068876,7,128,4.5597902084709725,4.269762992858887,3.7874312427837156,2.436488389968872,79.42948002029787,49.03686078425834,20.392686128859797,48.14463690718894,78.35530772841098
15,2524,2.5412714833455174,4.162036870656794,6.755084648068876,8,256,4.664610462693804,9.569649934768677,3.8134867539158344,2.729180097579956,83.55419691535538,50.0621550632394,22.318779733638856,44.815621842254046,77.13670150112614
15,2524,2.5412714833455174,4.162036870656794,6.755084648068876,9,512,4.820439279799331,35.0223023891449,3.929669200691078,7.270221471786499,89.68612017214896,54.63397855933799,22.667813335320957,40.13421300371783,71.89957482632165
15,2624,2.375832757117147,3.8990591320228463,6.279608547937674,2,4,3.0040833414781822,0.4419248104095459,2.390222605340789,0.6364123821258545,26.443384218818455,0.6056759753200273,25.682157585061876,109.03576346346453,162.7206576452887
15,2624,2.375832757117147,3.8990591320228463,6.279608547937674,3,8,3.305676501589223,1.0447726249694824,2.4152501969748448,0.19703221321105957,39.13759256355886,1.6590999404152942,36.86683498586015,89.96440047653532,159.99826253209815
15,2624,2.375832757117147,3.8990591320228463,6.279608547937674,4,16,3.690627857606774,1.2022356986999512,2.701926267314855,0.28158116340637207,55.3403894508555,13.725440446969511,36.59247116593156,70.15014220398129,132.4122839287647
15,2624,2.375832757117147,3.8990591320228463,6.279608547937674,5,32,3.838445500693329,1.0062432289123535,3.0473506163387065,0.8487000465393066,61.56210866251911,28.264525657790156,25.960087431786818,63.597699818934615,106.06780572832217
15,2624,2.375832757117147,3.8990591320228463,6.279608547937674,6,64,4.057729188010881,1.356940746307373,3.1554048627111078,2.017470121383667,70.791869749896,32.81258343032104,28.59615055940874,54.75671876998697,99.01118307025321
15,2624,2.375832757117147,3.8990591320228463,6.279608547937674,7,128,4.232962413388143,4.875762701034546,3.2515578893263193,7.351594686508179,78.16752465878324,36.85971285587389,30.182594235317705,48.350208073578365,93.12614942367605
15,2624,2.375832757117147,3.8990591320228463,6.279608547937674,8,256,4.293691436246433,17.229700088500977,3.278350337965734,10.982446432113647,80.72363988517564,37.98742054317445,30.97109807095031,46.25197551287805,91.54781827967375
15,2624,2.375832757117147,3.8990591320228463,6.279608547937674,9,512,4.416677233572878,26.4223792552948,3.3665036061562956,17.622442722320557,85.90017417438536,41.69783609858278,31.19478694441733,42.17947601431981,86.53206063567582
15,2724,1.9844007504113763,3.2464083373491213,5.254532383362189,2,4,2.522684165899597,0.12026238441467285,2.180944274934286,0.08923220634460449,27.125741379438196,9.904427040866894,15.669354549446608,108.29132930671115,140.9292361915351
15,2724,1.9844007504113763,3.2464083373491213,5.254532383362189,3,8,2.791623955136667,0.19553518295288086,2.2747905751427813,0.2841649055480957,40.67843678037056,14.633628044698415,22.72004225977795,88.22493529953063,130.98972014302367
15,2724,1.9844007504113763,3.2464083373491213,5.254532383362189,4,16,3.133216109211301,0.6399142742156982,2.4448705347896147,0.4790923595428467,57.892306206887355,23.204475420742543,28.154684046732946,67.70411616085015,114.9206801993035
15,2724,1.9844007504113763,3.2464083373491213,5.254532383362189,5,32,3.2426677735104033,1.8157124519348145,2.473480380785706,1.0225729942321777,63.40790905456883,24.646212730616078,31.09737189345983,62.04350091880701,112.43477102871043
15,2724,1.9844007504113763,3.2464083373491213,5.254532383362189,6,64,3.3517378725768143,3.136995792388916,2.6598762317172087,2.915196657180786,68.90428366760001,34.039267580694215,26.011046401694475,56.77038548729073,97.54800320050524
15,2724,1.9844007504113763,3.2464083373491213,5.254532383362189,7,128,3.5602094457802482,3.4229841232299805,2.6863044577799595,4.245045900344849,79.40980142454586,35.37106641504117,32.5318667982448,47.59054104499789,95.60449926456543
15,2724,1.9844007504113763,3.2464083373491213,5.254532383362189,8,256,3.627339088345395,15.831296682357788,2.7752286371678574,7.3982203006744385,82.79266864787415,39.85222675372091,30.704153155724246,44.85914482726333,89.33691851509866
15,2724,1.9844007504113763,3.2464083373491213,5.254532383362189,9,512,3.669455397923782,25.34489893913269,2.9048002606782948,29.217018842697144,84.91503780993257,46.38173564871486,26.32384565632523,43.196518653292834,80.8913492088166
15,2824,2.3617120568158763,3.8663882864738497,6.240766412409996,2,4,2.9956041143025383,0.3124523162841797,2.784217578228804,0.05086326599121094,26.84036166294092,17.889798216238137,7.592313823699408,108.33081322773599,124.14794235945077
15,2824,2.3617120568158763,3.8663882864738497,6.240766412409996,3,8,3.3969049698980602,0.45711469650268555,2.907171732303691,0.6726021766662598,43.832308434664085,23.095943212620853,16.845693432988103,83.71919343381803,114.66796553723744
15,2824,2.3617120568158763,3.8663882864738497,6.240766412409996,4,16,3.7178588532605605,0.41225361824035645,3.1082061000063383,0.10163235664367676,57.42219050501346,31.608173445026377,19.614296273756718,67.85915384971773,100.78354560842246
15,2824,2.3617120568158763,3.8663882864738497,6.240766412409996,5,32,3.8538285108446835,0.4776301383972168,3.451582036179711,1.0416898727416992,63.1794400897677,46.14745376001623,11.653974045773747,61.93679596402546,80.80886813623057
15,2824,2.3617120568158763,3.8663882864738497,6.240766412409996,6,64,4.147510846167291,1.2465441226959229,3.4642646030297346,0.7034227848052979,75.6145857915921,46.6844610896533,19.722692156367373,50.47016497080601,80.14693239517622
15,2824,2.3617120568158763,3.8663882864738497,6.240766412409996,7,128,4.210231387869983,0.6983945369720459,3.6848454889681137,1.3290495872497559,78.27030927497275,56.024333209194076,14.258017072216383,48.22858502243247,69.36304198083567
15,2824,2.3617120568158763,3.8663882864738497,6.240766412409996,8,256,4.316919706570357,5.935860872268677,3.8426693384890656,5.2132391929626465,82.7877235970309,62.706936580145836,12.341690796319378,44.565264971492084,62.40706297315345
15,2824,2.3617120568158763,3.8663882864738497,6.240766412409996,9,512,4.418773995676359,41.384308099746704,3.9314655987600373,12.048412799835205,87.10045464364818,66.4667624240588,12.395082308999882,41.23298495275846,58.738929685110286
15,2924,3.2407218513631366,5.307721941754094,8.603092802146223,2,4,4.0503148803368,0.5409872531890869,3.3559952774464716,0.11494183540344238,24.981873363588004,3.5570293092215812,20.68893265602645,112.40553034313325,156.34996747349993
15,2924,3.2407218513631366,5.307721941754094,8.603092802146223,3,8,4.32585474669232,0.32422852516174316,3.883043746781145,0.18883323669433594,33.48429594081784,19.820334014405784,11.403708760125191,98.87613676174423,121.55539219144183
15,2924,3.2407218513631366,5.307721941754094,8.603092802146223,4,16,4.746431797271539,0.3080272674560547,3.9889472608656016,0.259413480758667,46.462177717444625,23.08823292525833,18.989585142862055,81.2539012378028,115.67326513811447
15,2924,3.2407218513631366,5.307721941754094,8.603092802146223,5,32,4.965562541867671,0.6467704772949219,4.205488380555116,0.4070296287536621,53.223965820424205,29.77011213678126,18.07338631172788,73.25514943389248,104.5682218960413
15,2924,3.2407218513631366,5.307721941754094,8.603092802146223,6,64,5.236295607954986,1.7330880165100098,4.432932326993502,1.1821234226226807,61.57806341054714,36.788423391809715,18.12261549921608,64.29730951545966,94.07227919450337
15,2924,3.2407218513631366,5.307721941754094,8.603092802146223,7,128,5.654564816012576,12.27575945854187,4.586256008507577,3.607713460922241,74.48473134570655,41.51958171228031,23.293701998389736,52.144207062301525,87.58422526320707
15,2924,3.2407218513631366,5.307721941754094,8.603092802146223,8,256,5.8398222426570525,13.067200899124146,4.7171547308032284,5.5466368198394775,80.20127954519339,45.55876582925695,23.799675353508242,47.31771695557491,82.37885532920191
15,2924,3.2407218513631366,5.307721941754094,8.603092802146223,9,512,5.959837506880646,20.565311193466187,4.936222900179336,9.612679243087769,83.90462928417553,52.318623028478214,20.7367987102876,44.35113024833199,74.28493356395367
15,3024,2.027736331144251,3.3054326359415427,5.371933595576696,2,4,2.4576961182820836,0.0916905403137207,2.450477726654255,0.1257178783416748,21.203929748361624,20.847946994738255,0.2945707912099396,118.57598893599786,119.21984995600157
15,3024,2.027736331144251,3.3054326359415427,5.371933595576696,3,8,2.6738503595434473,0.47873878479003906,2.4832375581403405,0.1044764518737793,31.86380884316425,22.463533349972092,7.6759793189441705,100.90629142365091,116.32781680378805
15,3024,2.027736331144251,3.3054326359415427,5.371933595576696,4,16,3.0475405912970075,1.323493242263794,2.5161608189280207,0.6822366714477539,50.29274489436608,24.0871793971434,21.118672875423545,76.27110893674582,113.49722780697864
15,3024,2.027736331144251,3.3054326359415427,5.371933595576696,5,32,3.29133188306267,1.2434697151184082,2.6345185792771084,0.6144614219665527,62.315574885684086,29.924119759221863,24.931056055250377,63.21458261990801,103.90570170322022
15,3024,2.027736331144251,3.3054326359415427,5.371933595576696,6,64,3.434857921956397,3.277315378189087,2.6613096424440243,1.0774931907653809,69.39371599748905,31.24534987950075,29.066451613724343,56.39463749688359,101.85300913137485
15,3024,2.027736331144251,3.3054326359415427,5.371933595576696,7,128,3.591442359454616,15.852417945861816,2.7004640505203787,1.651367425918579,77.11584609365686,33.176291662955386,32.99352601129965,49.57593796361134,98.92631396228087
15,3024,2.027736331144251,3.3054326359415427,5.371933595576696,8,256,3.7712370564446025,19.06665325164795,2.7147988384048083,6.197131633758545,85.98261512217886,33.883227158673435,38.91405149784681,42.444866635914344,97.87593539465327
15,3024,2.027736331144251,3.3054326359415427,5.371933595576696,9,512,3.805417294750095,31.725993871688843,2.831834368773233,7.017628908157349,87.66825036875967,39.65496032589353,34.37993890859597,41.165427586292495,89.69801535051813
15,3124,2.5399582712015523,4.163895524572581,6.824529033985057,2,4,3.239815418333671,0.05984210968017578,2.8953168366092776,0.03748631477355957,27.553883662862084,13.990724549959612,11.898476096586293,110.64561256687597,135.70923042665348
15,3124,2.5399582712015523,4.163895524572581,6.824529033985057,3,8,3.6454406092137117,0.06881475448608398,3.251550320791469,0.14760565757751465,43.52364172853911,28.015895286865916,12.113922577288145,87.20724778059257,109.88538883580554
15,3124,2.5399582712015523,4.163895524572581,6.824529033985057,4,16,4.037034919990738,0.3262629508972168,3.3338873069866874,0.4821293354034424,58.94099386447711,31.257562172844644,21.09092324538066,69.04805554668607,104.7018511898461
15,3124,2.5399582712015523,4.163895524572581,6.824529033985057,5,32,4.216637006378092,0.7572057247161865,3.3657942426743794,0.6850326061248779,66.01205831556321,32.51376138089691,25.279108060617915,61.84767680173234,102.7613259140419
15,3124,2.5399582712015523,4.163895524572581,6.824529033985057,6,64,4.419179838757991,1.281963586807251,3.4477640054556224,0.4304344654083252,73.98631658099856,35.74097041462905,28.175241454033213,54.429764865669924,97.94072399346817
15,3124,2.5399582712015523,4.163895524572581,6.824529033985057,7,128,4.575884564272527,3.2861576080322266,3.4663686542508794,1.1773338317871094,80.15589532137706,36.47344893627247,32.008018208364106,49.14119746965293,96.8783391119117
15,3124,2.5399582712015523,4.163895524572581,6.824529033985057,8,256,4.771711580955029,16.2249014377594,3.735542319476775,2.648224353790283,87.8657470501562,47.07101143475242,27.738121345213045,43.020568578018896,82.69178743880342
15,3124,2.5399582712015523,4.163895524572581,6.824529033985057,9,512,4.721474033264719,24.67186951637268,3.92969450553675,15.753102540969849,85.88785834781369,54.71492386675192,20.148628006894423,44.54233965713787,73.66563798711641
15,3224,2.2620872588608623,3.6805915852276763,5.954460135302895,2,4,3.062570139306921,0.21052837371826172,2.6435927111931536,0.3297092914581299,35.38691433367449,16.86519610761652,15.848788897767353,94.4268984693499,125.24120716823361
15,3224,2.2620872588608623,3.6805915852276763,5.954460135302895,3,8,3.259402811467735,0.33638596534729004,2.665522454235342,0.05879640579223633,44.08828831426684,17.834643371699148,22.280073322539664,82.68561695881813,123.38810636697677
15,3224,2.2620872588608623,3.6805915852276763,5.954460135302895,4,16,3.5541951346505285,0.19949936866760254,2.857189215252551,0.18949532508850098,57.1201606272405,26.307648127215437,24.394811364859795,67.53329262233589,108.40272333089331
15,3224,2.2620872588608623,3.6805915852276763,5.954460135302895,5,32,3.7229229341967396,0.25753045082092285,3.0669033011524482,0.19623374938964844,64.57910364039282,35.57847024419711,21.390294007567153,59.94046185078052,94.15219687772326
15,3224,2.2620872588608623,3.6805915852276763,5.954460135302895,6,64,4.056659127534176,1.874725103378296,3.0849208903970164,1.245267629623413,79.33256604685624,36.374973083510284,31.499616089412935,46.78236322316512,93.01824412542979
15,3224,2.2620872588608623,3.6805915852276763,5.954460135302895,7,128,4.1600586860792035,3.0130021572113037,3.234780419991226,2.638880968093872,83.90354615118243,42.999807249707544,28.6040517733345,43.13404171985107,84.07617711866347
15,3224,2.2620872588608623,3.6805915852276763,5.954460135302895,8,256,4.286874980053913,19.04139518737793,3.2711429796865197,6.338116645812988,89.50970893194852,44.60728545607899,31.051287170111188,38.89978511171815,82.0299562654251
15,3224,2.2620872588608623,3.6805915852276763,5.954460135302895,9,512,4.331194669114363,56.554399490356445,3.290760350707664,18.231444835662842,91.4689476344718,45.47450978371272,31.61683646100082,37.47846934158827,80.94481216240538
15,3324,2.7547874753090564,4.479063438769732,6.869810196240126,2,4,3.4870766358321417,0.2367260456085205,3.2539070565907267,0.06884503364562988,26.582419409356817,18.118260873306554,7.16583403232537,97.0077206118168,111.12496690172684
15,3324,2.7547874753090564,4.479063438769732,6.869810196240126,3,8,3.839322753268179,0.24005603790283203,3.3208288765771377,0.25009870529174805,39.369108785331974,20.547552446113023,15.613387378920477,78.93286492760421,106.87034627695158
15,3324,2.7547874753090564,4.479063438769732,6.869810196240126,4,16,4.092687626769866,0.42914342880249023,3.4917479503943354,0.40842604637145996,48.56636540757875,26.7519901876496,17.210282211454135,67.85571787363823,96.7441606277536
15,3324,2.7547874753090564,4.479063438769732,6.869810196240126,5,32,4.195713555612898,0.5903220176696777,3.7282570682584177,0.4456980228424072,52.30625205097487,35.33737544817859,12.538204281413561,63.73401342067076,84.26331850151156
15,3324,2.7547874753090564,4.479063438769732,6.869810196240126,6,64,4.347175162531626,0.5038080215454102,3.80191780367449,0.911332368850708,57.80437516487263,38.011292622417535,14.341639851607372,58.02929349272906,80.69328562549588
15,3324,2.7547874753090564,4.479063438769732,6.869810196240126,7,128,4.518990589376477,0.9284346103668213,3.8843798320985305,2.036721706390381,64.04135091653474,41.004700613529046,16.337505205691972,52.02090069384302,76.85732325843945
15,3324,2.7547874753090564,4.479063438769732,6.869810196240126,8,256,4.856013227813445,5.655789136886597,3.918966756074183,3.6810784339904785,76.27542129247755,42.2602212039794,23.910549133566693,41.470170568984386,75.296465212222
15,3324,2.7547874753090564,4.479063438769732,6.869810196240126,9,512,4.954417531767756,4.7622034549713135,3.9534928844156765,2.8891563415527344,79.8475409146372,43.51353488610364,25.31747688980641,38.66029966571972,73.76558898892463
15,3424,2.704710200625476,4.449268201669604,7.144374768411296,2,4,3.5000915476570094,0.14760613441467285,3.067252365945927,0.09856653213500977,29.40726688011151,13.404103893888946,14.111625978894516,104.11965433286454,132.92425650173072
15,3424,2.704710200625476,4.449268201669604,7.144374768411296,3,8,3.7919493216229947,0.47905802726745605,3.3517526311083667,0.12008118629455566,40.19798944619241,23.92280068797238,13.133328707765122,88.40902560779551,113.15340225596466
15,3424,2.704710200625476,4.449268201669604,7.144374768411296,4,16,4.203220677451132,0.8503246307373047,3.37803620513753,0.4420802593231201,55.40373517573596,24.89457112101489,24.427934521797287,69.97382047386827,111.49491404342209
15,3424,2.704710200625476,4.449268201669604,7.144374768411296,5,32,4.455318592800747,0.9596958160400391,3.536032106183053,0.4781653881072998,64.72443486812138,30.736080537032397,25.99768494777645,60.35609170477139,102.04496322074534
15,3424,2.704710200625476,4.449268201669604,7.144374768411296,6,64,4.6731237695166685,1.7355504035949707,3.5432629911590148,0.5310122966766357,72.77724498676376,31.003424704784255,31.887578798887635,52.88220729386383,101.63264161417338
15,3424,2.704710200625476,4.449268201669604,7.144374768411296,7,128,4.813209948117438,8.084557294845581,3.5447677257578207,0.7329955101013184,77.95658651357039,31.059058561544877,35.78350742539676,48.4326436083602,101.54704965567049
15,3424,2.704710200625476,4.449268201669604,7.144374768411296,8,256,4.987390213919863,13.019328594207764,3.681302850733764,3.4134254455566406,84.3964729665495,36.107108624149326,35.47894362795409,43.24876261879941,94.07191035606502
15,3424,2.704710200625476,4.449268201669604,7.144374768411296,9,512,5.050658557438573,40.78608703613281,3.681324260236055,6.076242923736572,86.73566418578174,36.10790018778102,37.19678573260789,41.45432099917175,94.07078169074904
15,3524,2.74593990033003,4.47688655820994,7.211663417018681,2,4,3.402308479488824,0.44718360900878906,2.779377541365625,0.14895224571228027,23.90323907234481,1.2177120493997766,22.412606018868768,111.96383163064006,159.47045011651377
15,3524,2.74593990033003,4.47688655820994,7.211663417018681,3,8,3.865244133584638,0.5516715049743652,3.1262853746708905,0.3841242790222168,40.762153356673274,13.851194423270059,23.63695793419176,86.57717773522792,130.67834675130592
15,3524,2.74593990033003,4.47688655820994,7.211663417018681,4,16,4.296020703205548,0.2738015651702881,3.1419190209475083,0.15517783164978027,56.44991730114766,14.420531220289497,36.73238153381807,67.86845118408242,129.53053114793073
15,3524,2.74593990033003,4.47688655820994,7.211663417018681,5,32,4.527955576629414,0.5440669059753418,3.3930524538943385,0.14872074127197266,64.89638305941097,23.566158657971105,33.447850811516425,59.269747570867395,112.54205512624993
15,3524,2.74593990033003,4.47688655820994,7.211663417018681,6,64,4.692580385831036,1.54408860206604,3.4432572758419435,1.0542566776275635,70.89159108205692,25.394487892036675,36.283176361940846,53.682256329457125,109.44306043048404
15,3524,2.74593990033003,4.47688655820994,7.211663417018681,7,128,4.860970959704097,3.491117477416992,3.5762181656589,0.9920399188995361,77.02393847439504,30.236578201477755,35.92489983922689,48.35849620993577,101.6561373763384
15,3524,2.74593990033003,4.47688655820994,7.211663417018681,8,256,4.992541121053758,5.372460842132568,3.800921693429558,3.040170907974243,81.81538206476088,38.419697130761364,31.35080182483334,44.4487534936225,89.73459593985012
