N,Seed,Obj_Static,T_Static,Obj_K2,T_K2,Obj_K3,T_K3,Depth,Leaves,T_Solve,Obj_Student,Impv_Student,Gap_Closed_K2
15,2124,2.073308557801052,3.2638678550720215,3.3967926898754683,1201.0718157291412,3.9720896439745736,1200.7118804454803,10,1024,38.22756743431091,3.8675831137142302,86.54160757510128,135.57204899017938
15,2124,2.073308557801052,3.2638678550720215,3.3967926898754683,1201.0718157291412,3.9720896439745736,1200.7118804454803,11,2048,27.83777356147766,3.9424185068856223,90.1510748147852,141.22647214175097
15,2224,2.3118124568697023,6.50405740737915,3.7735294182642205,1201.14106798172,4.436927807962652,1200.97123503685,2,4,0.10051512718200684,2.888675090808532,24.95283007168875,39.464728752171474
15,2224,2.3118124568697023,6.50405740737915,3.7735294182642205,1201.14106798172,4.436927807962652,1200.97123503685,3,8,0.12021875381469727,3.2854260707686724,42.11473171216002,66.60753344273408
15,2224,2.3118124568697023,6.50405740737915,3.7735294182642205,1201.14106798172,4.436927807962652,1200.97123503685,4,16,0.586895227432251,3.5582373308642805,53.91548394380976,85.27128759629734
15,2224,2.3118124568697023,6.50405740737915,3.7735294182642205,1201.14106798172,4.436927807962652,1200.97123503685,5,32,1.2510662078857422,3.819837714197026,65.23129732457873,103.16807543155456
15,2224,2.3118124568697023,6.50405740737915,3.7735294182642205,1201.14106798172,4.436927807962652,1200.97123503685,6,64,2.1862833499908447,4.036557515891615,74.60575159964726,117.99446162111018
15,2224,2.3118124568697023,6.50405740737915,3.7735294182642205,1201.14106798172,4.436927807962652,1200.97123503685,7,128,4.613637924194336,4.171329872788577,80.43547868224329,127.2146020762353
15,2224,2.3118124568697023,6.50405740737915,3.7735294182642205,1201.14106798172,4.436927807962652,1200.97123503685,8,256,18.123868227005005,4.263533947868401,84.42386774061325,133.52253155335237
15,2224,2.3118124568697023,6.50405740737915,3.7735294182642205,1201.14106798172,4.436927807962652,1200.97123503685,9,512,36.32086515426636,4.319253055680187,86.83405926139224,137.33442600921396
15,2224,2.3118124568697023,6.50405740737915,3.7735294182642205,1201.14106798172,4.436927807962652,1200.97123503685,10,1024,99.83523106575012,4.367536913198576,88.92263082241612,140.63765493749597
15,2224,2.3118124568697023,6.50405740737915,3.7735294182642205,1201.14106798172,4.436927807962652,1200.97123503685,11,2048,193.66395664215088,4.39825154312923,90.25122604818297,142.73892561724173
15,2324,2.6320654803354153,5.638549089431763,4.242303400715507,1201.4297931194305,4.943475215168025,1200.9124941825867,2,4,0.15039849281311035,3.3871829892464764,28.689161213984438,46.89477867549027
15,2324,2.6320654803354153,5.638549089431763,4.242303400715507,1201.4297931194305,4.943475215168025,1200.9124941825867,3,8,0.1813645362854004,3.650541195790486,38.69492317209684,63.250014334196216
15,2324,2.6320654803354153,5.638549089431763,4.242303400715507,1201.4297931194305,4.943475215168025,1200.9124941825867,4,16,0.6050748825073242,3.9453933487931447,49.89723387468181,81.56110670575455
15,2324,2.6320654803354153,5.638549089431763,4.242303400715507,1201.4297931194305,4.943475215168025,1200.9124941825867,5,32,0.7970800399780273,4.271621498352422,62.291612053970304,101.82073079175747
15,2324,2.6320654803354153,5.638549089431763,4.242303400715507,1201.4297931194305,4.943475215168025,1200.9124941825867,6,64,1.5531079769134521,4.462796026853505,69.55490128174137,113.69317063940166
15,2324,2.6320654803354153,5.638549089431763,4.242303400715507,1201.4297931194305,4.943475215168025,1200.9124941825867,7,128,9.226352214813232,4.613699843315469,75.2881863230669,123.06469360206688
15,2324,2.6320654803354153,5.638549089431763,4.242303400715507,1201.4297931194305,4.943475215168025,1200.9124941825867,8,256,13.47265100479126,4.784927556640213,81.79363668530195,133.69838388830274
15,2324,2.6320654803354153,5.638549089431763,4.242303400715507,1201.4297931194305,4.943475215168025,1200.9124941825867,9,512,9.891086101531982,4.883275832074602,85.53018033017574,139.80606985132954
15,2324,2.6320654803354153,5.638549089431763,4.242303400715507,1201.4297931194305,4.943475215168025,1200.9124941825867,10,1024,13.88664984703064,4.897887597028735,86.08532476192713,140.71349879516436
15,2324,2.6320654803354153,5.638549089431763,4.242303400715507,1201.4297931194305,4.943475215168025,1200.9124941825867,11,2048,78.50198721885681,4.897887597028738,86.08532476192727,140.71349879516458
15,2424,3.0203814361866272,12.794677734375,4.882558698116881,1201.8373062610626,5.651326144153579,1201.0227601528168,2,4,0.15072011947631836,3.890645523905055,28.81305246059176,46.733686717683845
15,2424,3.0203814361866272,12.794677734375,4.882558698116881,1201.8373062610626,5.651326144153579,1201.0227601528168,3,8,0.5025687217712402,4.339227965339293,43.664899848469844,70.8228242345525
15,2424,3.0203814361866272,12.794677734375,4.882558698116881,1201.8373062610626,5.651326144153579,1201.0227601528168,4,16,0.6548478603363037,4.674750173092902,54.77350367359537,88.84056156885013
15,2424,3.0203814361866272,12.794677734375,4.882558698116881,1201.8373062610626,5.651326144153579,1201.0227601528168,5,32,1.2090163230895996,4.943605106060386,63.674860626276356,103.27822754533189
15,2424,3.0203814361866272,12.794677734375,4.882558698116881,1201.8373062610626,5.651326144153579,1201.0227601528168,6,64,2.7529635429382324,5.136499286748694,70.06127852625674,113.6367570275554
15,2424,3.0203814361866272,12.794677734375,4.882558698116881,1201.8373062610626,5.651326144153579,1201.0227601528168,7,128,4.677851915359497,5.2605989954956325,74.17002145720325,120.30098342984228
15,2424,3.0203814361866272,12.794677734375,4.882558698116881,1201.8373062610626,5.651326144153579,1201.0227601528168,8,256,17.068587064743042,5.482410375018037,81.51384157425613,132.21238327651875
15,2424,3.0203814361866272,12.794677734375,4.882558698116881,1201.8373062610626,5.651326144153579,1201.0227601528168,9,512,17.492803812026978,5.623938232747251,86.19960265176758,139.8125113965728
15,2424,3.0203814361866272,12.794677734375,4.882558698116881,1201.8373062610626,5.651326144153579,1201.0227601528168,10,1024,122.62133646011353,5.743875007620621,90.17051749836375,146.2531858331755
15,2424,3.0203814361866272,12.794677734375,4.882558698116881,1201.8373062610626,5.651326144153579,1201.0227601528168,11,2048,144.56800365447998,5.860185532825643,94.0213730165287,152.4991285574712
15,2524,2.5412714833455174,11.761423587799072,4.162036870656794,1201.4415032863617,4.893749825704976,1200.992359161377,2,4,0.20754623413085938,3.270200962015631,28.683652393977884,44.9743981687165
15,2524,2.5412714833455174,11.761423587799072,4.162036870656794,1201.4415032863617,4.893749825704976,1200.992359161377,3,8,0.34426331520080566,3.641462612708799,43.29293963960548,67.8809615491859
15,2524,2.5412714833455174,11.761423587799072,4.162036870656794,1201.4415032863617,4.893749825704976,1200.992359161377,4,16,0.339771032333374,4.0451626202008555,59.17868857031775,92.78894703879233
15,2524,2.5412714833455174,11.761423587799072,4.162036870656794,1201.4415032863617,4.893749825704976,1200.992359161377,5,32,0.5723717212677002,4.278722525984197,68.36935974866292,107.19941678425
15,2524,2.5412714833455174,11.761423587799072,4.162036870656794,1201.4415032863617,4.893749825704976,1200.992359161377,6,64,2.8115074634552,4.376360697763841,72.2114589662997,113.22361822290601
15,2524,2.5412714833455174,11.761423587799072,4.162036870656794,1201.4415032863617,4.893749825704976,1200.992359161377,7,128,5.13322377204895,4.5597902084709725,79.42948002029787,124.54108046285587
15,2524,2.5412714833455174,11.761423587799072,4.162036870656794,1201.4415032863617,4.893749825704976,1200.992359161377,8,256,15.790241241455078,4.664610462693804,83.55419691535538,131.0084109625971
15,2524,2.5412714833455174,11.761423587799072,4.162036870656794,1201.4415032863617,4.893749825704976,1200.992359161377,9,512,42.487910985946655,4.820439279799331,89.68612017214896,140.62293125809987
15,2524,2.5412714833455174,11.761423587799072,4.162036870656794,1201.4415032863617,4.893749825704976,1200.992359161377,10,1024,68.23569965362549,4.884564299199392,92.20946408956632,144.5793965122376
15,2524,2.5412714833455174,11.761423587799072,4.162036870656794,1201.4415032863617,4.893749825704976,1200.992359161377,11,2048,307.5307619571686,4.942425149687344,94.48631057634074,148.14936727672554
15,2624,2.375832757117147,29.097456455230713,3.8990591320228463,1201.320119380951,4.538472858430959,1201.0278096199036,2,4,0.4609816074371338,3.0040833414781822,26.443384218818455,41.24472860443539
15,2624,2.375832757117147,29.097456455230713,3.8990591320228463,1201.320119380951,4.538472858430959,1201.0278096199036,3,8,1.0076489448547363,3.305676501589223,39.13759256355886,61.044356885537866
15,2624,2.375832757117147,29.097456455230713,3.8990591320228463,1201.320119380951,4.538472858430959,1201.0278096199036,4,16,1.1094510555267334,3.690627857606774,55.3403894508555,86.31646104283247
15,2624,2.375832757117147,29.097456455230713,3.8990591320228463,1201.320119380951,4.538472858430959,1201.0278096199036,5,32,0.9295592308044434,3.838445500693329,61.56210866251911,96.0207076027508
15,2624,2.375832757117147,29.097456455230713,3.8990591320228463,1201.320119380951,4.538472858430959,1201.0278096199036,6,64,2.334980010986328,4.057729188010881,70.791869749896,110.41670880980232
15,2624,2.375832757117147,29.097456455230713,3.8990591320228463,1201.320119380951,4.538472858430959,1201.0278096199036,7,128,4.60969614982605,4.232962413388143,78.16752465878324,121.92079173957109
15,2624,2.375832757117147,29.097456455230713,3.8990591320228463,1201.320119380951,4.538472858430959,1201.0278096199036,8,256,16.923064947128296,4.293691436246433,80.72363988517564,125.90765960496302
15,2624,2.375832757117147,29.097456455230713,3.8990591320228463,1201.320119380951,4.538472858430959,1201.0278096199036,9,512,28.523045778274536,4.416677233572878,85.90017417438536,133.981692417982
15,2624,2.375832757117147,29.097456455230713,3.8990591320228463,1201.320119380951,4.538472858430959,1201.0278096199036,10,1024,66.72466468811035,4.484778222901909,88.76657919069066,138.4525307944017
15,2624,2.375832757117147,29.097456455230713,3.8990591320228463,1201.320119380951,4.538472858430959,1201.0278096199036,11,2048,96.7297215461731,4.55581559469102,91.75657802694327,143.11614304268022
15,2724,1.9844007504113763,18.52889347076416,3.2464083373491213,1201.5730900764465,3.7787754843255836,1200.7476410865784,2,4,0.3172171115875244,2.522684165899597,27.125741379438196,42.65294607256386
15,2724,1.9844007504113763,18.52889347076416,3.2464083373491213,1201.5730900764465,3.7787754843255836,1200.7476410865784,3,8,0.488065242767334,2.791623955136667,40.67843678037056,63.96341932333496
15,2724,1.9844007504113763,18.52889347076416,3.2464083373491213,1201.5730900764465,3.7787754843255836,1200.7476410865784,4,16,0.47852015495300293,3.133216109211301,57.892306206887355,91.0307806934441
15,2724,1.9844007504113763,18.52889347076416,3.2464083373491213,1201.5730900764465,3.7787754843255836,1200.7476410865784,5,32,1.0965688228607178,3.2426677735104033,63.40790905456883,99.70360211163275
15,2724,1.9844007504113763,18.52889347076416,3.2464083373491213,1201.5730900764465,3.7787754843255836,1200.7476410865784,6,64,3.503939628601074,3.3517378725768143,68.90428366760001,108.34618874861717
15,2724,1.9844007504113763,18.52889347076416,3.2464083373491213,1201.5730900764465,3.7787754843255836,1200.7476410865784,7,128,4.973404884338379,3.5602094457802482,79.40980142454586,124.86523153102145
15,2724,1.9844007504113763,18.52889347076416,3.2464083373491213,1201.5730900764465,3.7787754843255836,1200.7476410865784,8,256,14.552428722381592,3.627339088345395,82.79266864787415,130.18450561938383
15,2724,1.9844007504113763,18.52889347076416,3.2464083373491213,1201.5730900764465,3.7787754843255836,1200.7476410865784,9,512,26.57992672920227,3.669455397923782,84.91503780993257,133.5217525594424
15,2724,1.9844007504113763,18.52889347076416,3.2464083373491213,1201.5730900764465,3.7787754843255836,1200.7476410865784,10,1024,98.49524235725403,3.719401460013974,87.43197205720283,137.479419898938
15,2724,1.9844007504113763,18.52889347076416,3.2464083373491213,1201.5730900764465,3.7787754843255836,1200.7476410865784,11,2048,80.74166083335876,3.7283433347745314,87.88258037100756,138.1879635600942
15,2824,2.3617120568158763,9.398502826690674,3.8663882864738497,1201.590241909027,4.506944628228576,1200.8513672351837,2,4,0.44699978828430176,2.9956041143025383,26.84036166294092,42.12813660456053
15,2824,2.3617120568158763,9.398502826690674,3.8663882864738497,1201.590241909027,4.506944628228576,1200.8513672351837,3,8,0.4849576950073242,3.3969049698980602,43.832308434664085,68.79838284662027
15,2824,2.3617120568158763,9.398502826690674,3.8663882864738497,1201.590241909027,4.506944628228576,1200.8513672351837,4,16,0.4922606945037842,3.7178588532605605,57.42219050501346,90.12881108336168
15,2824,2.3617120568158763,9.398502826690674,3.8663882864738497,1201.590241909027,4.506944628228576,1200.8513672351837,5,32,0.4444000720977783,3.8538285108446835,63.1794400897677,99.16528384102797
15,2824,2.3617120568158763,9.398502826690674,3.8663882864738497,1201.590241909027,4.506944628228576,1200.8513672351837,6,64,1.428893804550171,4.147510846167291,75.6145857915921,118.68325917246285
15,2824,2.3617120568158763,9.398502826690674,3.8663882864738497,1201.590241909027,4.506944628228576,1200.8513672351837,7,128,1.4066433906555176,4.210231387869983,78.27030927497275,122.85163376803602
15,2824,2.3617120568158763,9.398502826690674,3.8663882864738497,1201.590241909027,4.506944628228576,1200.8513672351837,8,256,4.908822774887085,4.316919706570357,82.7877235970309,129.9420839657258
15,2824,2.3617120568158763,9.398502826690674,3.8663882864738497,1201.590241909027,4.506944628228576,1200.8513672351837,9,512,45.06078100204468,4.418773995676359,87.10045464364818,136.71126706959888
15,2824,2.3617120568158763,9.398502826690674,3.8663882864738497,1201.590241909027,4.506944628228576,1200.8513672351837,10,1024,116.44760394096375,4.549075281650372,92.61769310622724,145.37102279682472
15,2824,2.3617120568158763,9.398502826690674,3.8663882864738497,1201.590241909027,4.506944628228576,1200.8513672351837,11,2048,86.91765594482422,4.564100680908927,93.25390103069427,146.36960302042348
15,2924,3.2407218513631366,35.139562129974365,5.307721941754094,1201.4240505695343,6.192729493243799,1200.8707673549652,2,4,0.5857510566711426,4.0503148803368,24.981873363588004,39.167537182861714
15,2924,3.2407218513631366,35.139562129974365,5.307721941754094,1201.4240505695343,6.192729493243799,1200.8707673549652,3,8,0.345395565032959,4.32585474669232,33.48429594081784,52.49796071000359
15,2924,3.2407218513631366,35.139562129974365,5.307721941754094,1201.4240505695343,6.192729493243799,1200.8707673549652,4,16,0.6293783187866211,4.746431797271539,46.462177717444625,72.84518045781064
15,2924,3.2407218513631366,35.139562129974365,5.307721941754094,1201.4240505695343,6.192729493243799,1200.8707673549652,5,32,1.1303715705871582,4.965562541867671,53.223965820424205,83.44657063746396
15,2924,3.2407218513631366,35.139562129974365,5.307721941754094,1201.4240505695343,6.192729493243799,1200.8707673549652,6,64,1.1642518043518066,5.236295607954986,61.57806341054714,96.54444457302378
15,2924,3.2407218513631366,35.139562129974365,5.307721941754094,1201.4240505695343,6.192729493243799,1200.8707673549652,7,128,9.198523759841919,5.654564816012576,74.48473134570655,116.78001253463319
15,2924,3.2407218513631366,35.139562129974365,5.307721941754094,1201.4240505695343,6.192729493243799,1200.8707673549652,8,256,9.121737480163574,5.8398222426570525,80.20127954519339,125.74263558945059
15,2924,3.2407218513631366,35.139562129974365,5.307721941754094,1201.4240505695343,6.192729493243799,1200.8707673549652,9,512,19.736278295516968,5.959837506880646,83.90462928417553,131.54888904737345
15,2924,3.2407218513631366,35.139562129974365,5.307721941754094,1201.4240505695343,6.192729493243799,1200.8707673549652,10,1024,65.92758822441101,6.1231831985470695,88.94504000617918,139.45143788739443
15,2924,3.2407218513631366,35.139562129974365,5.307721941754094,1201.4240505695343,6.192729493243799,1200.8707673549652,11,2048,110.5379068851471,6.173628556247037,90.50164868824638,141.89194855473676
15,3024,2.027736331144251,13.75938630104065,3.3054326359415427,1201.6273028850555,3.8929423162845165,1200.843389749527,2,4,0.08667230606079102,2.4576961182820836,21.203929748361624,33.65117246747037
15,3024,2.027736331144251,13.75938630104065,3.3054326359415427,1201.6273028850555,3.8929423162845165,1200.843389749527,3,8,0.4992353916168213,2.6738503595434473,31.86380884316425,50.56867003318939
15,3024,2.027736331144251,13.75938630104065,3.3054326359415427,1201.6273028850555,3.8929423162845165,1200.843389749527,4,16,1.2083470821380615,3.0475405912970075,50.29274489436608,79.81585736170301
15,3024,2.027736331144251,13.75938630104065,3.3054326359415427,1201.6273028850555,3.8929423162845165,1200.843389749527,5,32,1.0937156677246094,3.29133188306267,62.315574885684086,98.89639245054327
15,3024,2.027736331144251,13.75938630104065,3.3054326359415427,1201.6273028850555,3.8929423162845165,1200.843389749527,6,64,2.9828479290008545,3.434857921956397,69.39371599748905,110.1295813041729
15,3024,2.027736331144251,13.75938630104065,3.3054326359415427,1201.6273028850555,3.8929423162845165,1200.843389749527,7,128,14.16159200668335,3.591442359454616,77.11584609365686,122.38479695364302
15,3024,2.027736331144251,13.75938630104065,3.3054326359415427,1201.6273028850555,3.8929423162845165,1200.843389749527,8,256,17.31609845161438,3.7712370564446025,85.98261512217886,136.45658352099252
15,3024,2.027736331144251,13.75938630104065,3.3054326359415427,1201.6273028850555,3.8929423162845165,1200.843389749527,9,512,24.829045057296753,3.805417294750095,87.66825036875967,139.13172926393298
15,3024,2.027736331144251,13.75938630104065,3.3054326359415427,1201.6273028850555,3.8929423162845165,1200.843389749527,10,1024,98.71451807022095,3.8845666360108195,91.57158533618419,145.32642051908863
15,3024,2.027736331144251,13.75938630104065,3.3054326359415427,1201.6273028850555,3.8929423162845165,1200.843389749527,11,2048,145.80121302604675,3.8931930168310567,91.99700459251173,146.0015716319038
15,3124,2.5399582712015523,5.997788429260254,4.163895524572581,1201.5381662845612,4.872098526383102,1201.029675245285,2,4,0.08412337303161621,3.239815418333671,27.553883662862084,43.096317033144565
15,3124,2.5399582712015523,5.997788429260254,4.163895524572581,1201.5381662845612,4.872098526383102,1201.029675245285,3,8,0.07421612739562988,3.6454406092137117,43.52364172853911,68.07420272657447
15,3124,2.5399582712015523,5.997788429260254,4.163895524572581,1201.5381662845612,4.872098526383102,1201.029675245285,4,16,0.44631457328796387,4.037034919990738,58.94099386447711,92.1880845877203
15,3124,2.5399582712015523,5.997788429260254,4.163895524572581,1201.5381662845612,4.872098526383102,1201.029675245285,5,32,0.8196001052856445,4.216637006378092,66.01205831556321,103.24775367373516
15,3124,2.5399582712015523,5.997788429260254,4.163895524572581,1201.5381662845612,4.872098526383102,1201.029675245285,6,64,1.2633750438690186,4.419179838757991,73.98631658099856,115.72008485275408
15,3124,2.5399582712015523,5.997788429260254,4.163895524572581,1201.5381662845612,4.872098526383102,1201.029675245285,7,128,3.420292854309082,4.575884564272527,80.15589532137706,125.36976344650779
15,3124,2.5399582712015523,5.997788429260254,4.163895524572581,1201.5381662845612,4.872098526383102,1201.029675245285,8,256,15.331059455871582,4.771711580955029,87.8657470501562,137.42854319775722
15,3124,2.5399582712015523,5.997788429260254,4.163895524572581,1201.5381662845612,4.872098526383102,1201.029675245285,9,512,23.398757696151733,4.721474033264719,85.88785834781369,134.33497861661192
15,3124,2.5399582712015523,5.997788429260254,4.163895524572581,1201.5381662845612,4.872098526383102,1201.029675245285,10,1024,48.537357568740845,4.862384191171626,91.43559350175572,143.0120477345474
15,3124,2.5399582712015523,5.997788429260254,4.163895524572581,1201.5381662845612,4.872098526383102,1201.029675245285,11,2048,112.8261399269104,4.789431634864545,88.56339842933158,138.51972168219265
15,3224,2.2620872588608623,16.166460752487183,3.6805915852276763,1201.653669834137,4.313544106983495,1200.7275898456573,2,4,0.10176563262939453,3.062570139306921,35.38691433367449,56.431472612869584
15,3224,2.2620872588608623,16.166460752487183,3.6805915852276763,1201.653669834137,4.313544106983495,1200.7275898456573,3,8,0.18859124183654785,3.259402811467735,44.08828831426684,70.30754394392835
15,3224,2.2620872588608623,16.166460752487183,3.6805915852276763,1201.653669834137,4.313544106983495,1200.7275898456573,4,16,0.19936561584472656,3.5541951346505285,57.1201606272405,91.08945611037477
15,3224,2.2620872588608623,16.166460752487183,3.6805915852276763,1201.653669834137,4.313544106983495,1200.7275898456573,5,32,0.22397160530090332,3.7229229341967396,64.57910364039282,102.98422417064357
15,3224,2.2620872588608623,16.166460752487183,3.6805915852276763,1201.653669834137,4.313544106983495,1200.7275898456573,6,64,2.162623405456543,4.056659127534176,79.33256604685624,126.51155412896861
15,3224,2.2620872588608623,16.166460752487183,3.6805915852276763,1201.653669834137,4.313544106983495,1200.7275898456573,7,128,3.7207767963409424,4.1600586860792035,83.90354615118243,133.80089097645381
15,3224,2.2620872588608623,16.166460752487183,3.6805915852276763,1201.653669834137,4.313544106983495,1200.7275898456573,8,256,18.95290231704712,4.286874980053913,89.50970893194852,142.7410324774333
15,3224,2.2620872588608623,16.166460752487183,3.6805915852276763,1201.653669834137,4.313544106983495,1200.7275898456573,9,512,53.62113380432129,4.331194669114363,91.4689476344718,145.86542823969125
15,3224,2.2620872588608623,16.166460752487183,3.6805915852276763,1201.653669834137,4.313544106983495,1200.7275898456573,10,1024,59.686893939971924,4.426385191534242,95.67703121069133,152.57605440067644
15,3224,2.2620872588608623,16.166460752487183,3.6805915852276763,1201.653669834137,4.313544106983495,1200.7275898456573,11,2048,143.80438828468323,4.436633652931108,96.1300845293342,153.29853801996268
15,3324,2.7547874753090564,14.05916142463684,4.479063438769732,1201.488478422165,5.181408778903991,1200.6054818630219,2,4,0.2473137378692627,3.4870766358321417,26.582419409356817,42.46937126313344
15,3324,2.7547874753090564,14.05916142463684,4.479063438769732,1201.488478422165,5.181408778903991,1200.6054818630219,3,8,0.29138946533203125,3.839322753268179,39.369108785331974,62.8980105819272
15,3324,2.7547874753090564,14.05916142463684,4.479063438769732,1201.488478422165,5.181408778903991,1200.6054818630219,4,16,0.42177557945251465,4.092687626769866,48.56636540757875,77.59199686201056
15,3324,2.7547874753090564,14.05916142463684,4.479063438769732,1201.488478422165,5.181408778903991,1200.6054818630219,5,32,1.2320754528045654,4.195713555612898,52.30625205097487,83.56702238149042
15,3324,2.7547874753090564,14.05916142463684,4.479063438769732,1201.488478422165,5.181408778903991,1200.6054818630219,6,64,0.795344352722168,4.347175162531626,57.80437516487263,92.35109234061343
15,3324,2.7547874753090564,14.05916142463684,4.479063438769732,1201.488478422165,5.181408778903991,1200.6054818630219,7,128,1.2697031497955322,4.518990589376477,64.04135091653474,102.31558935186978
15,3324,2.7547874753090564,14.05916142463684,4.479063438769732,1201.488478422165,5.181408778903991,1200.6054818630219,8,256,7.847236633300781,4.856013227813445,76.27542129247755,121.86133757192576
15,3324,2.7547874753090564,14.05916142463684,4.479063438769732,1201.488478422165,5.181408778903991,1200.6054818630219,9,512,6.968418598175049,4.954417531767756,79.8475409146372,127.56833030624483
15,3324,2.7547874753090564,14.05916142463684,4.479063438769732,1201.488478422165,5.181408778903991,1200.6054818630219,10,1024,8.199081897735596,5.0400430832227,82.95578618663725,132.5342147278481
15,3324,2.7547874753090564,14.05916142463684,4.479063438769732,1201.488478422165,5.181408778903991,1200.6054818630219,11,2048,12.008295059204102,5.084484330334637,84.56902305192216,135.11160071789243
15,3424,2.704710200625476,3.1220157146453857,4.449268201669604,1201.1038320064545,5.164443234124157,1200.8774144649506,2,4,0.14425086975097656,3.5000915476570094,29.40726688011151,45.59214119309837
15,3424,2.704710200625476,3.1220157146453857,4.449268201669604,1201.1038320064545,5.164443234124157,1200.8774144649506,3,8,0.48749375343322754,3.7919493216229947,40.19798944619241,62.321752578406674
15,3424,2.704710200625476,3.1220157146453857,4.449268201669604,1201.1038320064545,5.164443234124157,1200.8774144649506,4,16,0.8240153789520264,4.203220677451132,55.40373517573596,85.89628295125692
15,3424,2.704710200625476,3.1220157146453857,4.449268201669604,1201.1038320064545,5.164443234124157,1200.8774144649506,5,32,0.9827268123626709,4.455318592800747,64.72443486812138,100.34681513182836
15,3424,2.704710200625476,3.1220157146453857,4.449268201669604,1201.1038320064545,5.164443234124157,1200.8774144649506,6,64,2.4405627250671387,4.6731237695166685,72.77724498676376,112.83164949019098
15,3424,2.704710200625476,3.1220157146453857,4.449268201669604,1201.1038320064545,5.164443234124157,1200.8774144649506,7,128,10.386929512023926,4.813209948117438,77.95658651357039,120.86154465658427
15,3424,2.704710200625476,3.1220157146453857,4.449268201669604,1201.1038320064545,5.164443234124157,1200.8774144649506,8,256,14.275076389312744,4.987390213919863,84.3964729665495,130.84575072472168
15,3424,2.704710200625476,3.1220157146453857,4.449268201669604,1201.1038320064545,5.164443234124157,1200.8774144649506,9,512,57.60666489601135,5.050658557438573,86.73566418578174,134.47236236393596
15,3424,2.704710200625476,3.1220157146453857,4.449268201669604,1201.1038320064545,5.164443234124157,1200.8774144649506,10,1024,83.14170551300049,5.122205552119457,89.38093814764052,138.57351547194742
