N,Seed,Obj_Static,T_Static,Obj_K2,T_K2,Obj_K3,T_K3,Depth,Leaves,T_Solve,Obj_Student,Impv_Student,Gap_Closed_K2
15,2424,3.0203814361866272,12.794677734375,4.882558698116881,1201.8373062610626,5.651326144153579,1201.0227601528168,3,8,0.4242899417877197,4.339227965339293,43.664899848469844,70.8228242345525
15,2424,3.0203814361866272,12.794677734375,4.882558698116881,1201.8373062610626,5.651326144153579,1201.0227601528168,4,16,0.28180670738220215,4.674750173092902,54.77350367359537,88.84056156885013
15,2424,3.0203814361866272,12.794677734375,4.882558698116881,1201.8373062610626,5.651326144153579,1201.0227601528168,5,32,0.46236395835876465,4.943605106060386,63.674860626276356,103.27822754533189
15,2424,3.0203814361866272,12.794677734375,4.882558698116881,1201.8373062610626,5.651326144153579,1201.0227601528168,6,64,1.403470516204834,5.136499286748694,70.06127852625674,113.6367570275554
15,2424,3.0203814361866272,12.794677734375,4.882558698116881,1201.8373062610626,5.651326144153579,1201.0227601528168,7,128,4.224240064620972,5.2605989954956325,74.17002145720325,120.30098342984228
15,2424,3.0203814361866272,12.794677734375,4.882558698116881,1201.8373062610626,5.651326144153579,1201.0227601528168,8,256,12.668296575546265,5.482410375018037,81.51384157425613,132.21238327651875
15,2524,2.5412714833455174,11.761423587799072,4.162036870656794,1201.4415032863617,4.893749825704976,1200.992359161377,2,4,0.03888535499572754,3.270200962015631,28.683652393977884,44.9743981687165
15,2524,2.5412714833455174,11.761423587799072,4.162036870656794,1201.4415032863617,4.893749825704976,1200.992359161377,3,8,0.166398286819458,3.641462612708799,43.29293963960548,67.8809615491859
15,2524,2.5412714833455174,11.761423587799072,4.162036870656794,1201.4415032863617,4.893749825704976,1200.992359161377,4,16,0.37642574310302734,4.0451626202008555,59.17868857031775,92.78894703879233
15,2524,2.5412714833455174,11.761423587799072,4.162036870656794,1201.4415032863617,4.893749825704976,1200.992359161377,5,32,1.0528757572174072,4.278722525984197,68.36935974866292,107.19941678425
15,2524,2.5412714833455174,11.761423587799072,4.162036870656794,1201.4415032863617,4.893749825704976,1200.992359161377,6,64,3.0003905296325684,4.376360697763841,72.2114589662997,113.22361822290601
15,2524,2.5412714833455174,11.761423587799072,4.162036870656794,1201.4415032863617,4.893749825704976,1200.992359161377,7,128,3.073216438293457,4.5597902084709725,79.42948002029787,124.54108046285587
15,2524,2.5412714833455174,11.761423587799072,4.162036870656794,1201.4415032863617,4.893749825704976,1200.992359161377,8,256,9.97338342666626,4.664610462693804,83.55419691535538,131.0084109625971
15,2624,2.375832757117147,29.097456455230713,3.8990591320228463,1201.320119380951,4.538472858430959,1201.0278096199036,2,4,0.29709482192993164,3.0040833414781822,26.443384218818455,41.24472860443539
15,2624,2.375832757117147,29.097456455230713,3.8990591320228463,1201.320119380951,4.538472858430959,1201.0278096199036,3,8,0.8143091201782227,3.305676501589223,39.13759256355886,61.044356885537866
15,2624,2.375832757117147,29.097456455230713,3.8990591320228463,1201.320119380951,4.538472858430959,1201.0278096199036,4,16,0.9787778854370117,3.690627857606774,55.3403894508555,86.31646104283247
15,2624,2.375832757117147,29.097456455230713,3.8990591320228463,1201.320119380951,4.538472858430959,1201.0278096199036,5,32,0.882831335067749,3.838445500693329,61.56210866251911,96.0207076027508
15,2624,2.375832757117147,29.097456455230713,3.8990591320228463,1201.320119380951,4.538472858430959,1201.0278096199036,6,64,2.0557515621185303,4.057729188010881,70.791869749896,110.41670880980232
15,2624,2.375832757117147,29.097456455230713,3.8990591320228463,1201.320119380951,4.538472858430959,1201.0278096199036,7,128,3.1085963249206543,4.232962413388143,78.16752465878324,121.92079173957109
15,2624,2.375832757117147,29.097456455230713,3.8990591320228463,1201.320119380951,4.538472858430959,1201.0278096199036,8,256,15.900835990905762,4.293691436246433,80.72363988517564,125.90765960496302
15,2724,1.9844007504113763,18.52889347076416,3.2464083373491213,1201.5730900764465,3.7787754843255836,1200.7476410865784,2,4,0.2508540153503418,2.522684165899597,27.125741379438196,42.65294607256386
15,2724,1.9844007504113763,18.52889347076416,3.2464083373491213,1201.5730900764465,3.7787754843255836,1200.7476410865784,3,8,0.37087488174438477,2.791623955136667,40.67843678037056,63.96341932333496
15,2724,1.9844007504113763,18.52889347076416,3.2464083373491213,1201.5730900764465,3.7787754843255836,1200.7476410865784,4,16,0.5899913311004639,3.133216109211301,57.892306206887355,91.0307806934441
15,2724,1.9844007504113763,18.52889347076416,3.2464083373491213,1201.5730900764465,3.7787754843255836,1200.7476410865784,5,32,1.0117473602294922,3.2426677735104033,63.40790905456883,99.70360211163275
15,2724,1.9844007504113763,18.52889347076416,3.2464083373491213,1201.5730900764465,3.7787754843255836,1200.7476410865784,6,64,2.354423999786377,3.3517378725768143,68.90428366760001,108.34618874861717
15,2724,1.9844007504113763,18.52889347076416,3.2464083373491213,1201.5730900764465,3.7787754843255836,1200.7476410865784,7,128,4.861939907073975,3.5602094457802482,79.40980142454586,124.86523153102145
15,2724,1.9844007504113763,18.52889347076416,3.2464083373491213,1201.5730900764465,3.7787754843255836,1200.7476410865784,8,256,13.682624816894531,3.627339088345395,82.79266864787415,130.18450561938383
15,2824,2.3617120568158763,9.398502826690674,3.8663882864738497,1201.590241909027,4.506944628228576,1200.8513672351837,2,4,0.33234095573425293,2.9956041143025383,26.84036166294092,42.12813660456053
15,2824,2.3617120568158763,9.398502826690674,3.8663882864738497,1201.590241909027,4.506944628228576,1200.8513672351837,3,8,0.515784502029419,3.3969049698980602,43.832308434664085,68.79838284662027
15,2824,2.3617120568158763,9.398502826690674,3.8663882864738497,1201.590241909027,4.506944628228576,1200.8513672351837,4,16,0.45432376861572266,3.7178588532605605,57.42219050501346,90.12881108336168
15,2824,2.3617120568158763,9.398502826690674,3.8663882864738497,1201.590241909027,4.506944628228576,1200.8513672351837,5,32,0.43557214736938477,3.8538285108446835,63.1794400897677,99.16528384102797
15,2824,2.3617120568158763,9.398502826690674,3.8663882864738497,1201.590241909027,4.506944628228576,1200.8513672351837,6,64,1.4631309509277344,4.147510846167291,75.6145857915921,118.68325917246285
15,2824,2.3617120568158763,9.398502826690674,3.8663882864738497,1201.590241909027,4.506944628228576,1200.8513672351837,7,128,1.1557788848876953,4.210231387869983,78.27030927497275,122.85163376803602
15,2824,2.3617120568158763,9.398502826690674,3.8663882864738497,1201.590241909027,4.506944628228576,1200.8513672351837,8,256,4.868162631988525,4.316919706570357,82.7877235970309,129.9420839657258
15,2924,3.2407218513631366,35.139562129974365,5.307721941754094,1201.4240505695343,6.192729493243799,1200.8707673549652,2,4,0.48055076599121094,4.0503148803368,24.981873363588004,39.167537182861714
15,2924,3.2407218513631366,35.139562129974365,5.307721941754094,1201.4240505695343,6.192729493243799,1200.8707673549652,3,8,0.27643680572509766,4.32585474669232,33.48429594081784,52.49796071000359
15,2924,3.2407218513631366,35.139562129974365,5.307721941754094,1201.4240505695343,6.192729493243799,1200.8707673549652,4,16,0.540543794631958,4.746431797271539,46.462177717444625,72.84518045781064
15,2924,3.2407218513631366,35.139562129974365,5.307721941754094,1201.4240505695343,6.192729493243799,1200.8707673549652,5,32,0.9529237747192383,4.965562541867671,53.223965820424205,83.44657063746396
15,2924,3.2407218513631366,35.139562129974365,5.307721941754094,1201.4240505695343,6.192729493243799,1200.8707673549652,6,64,1.4871199131011963,5.236295607954986,61.57806341054714,96.54444457302378
15,2924,3.2407218513631366,35.139562129974365,5.307721941754094,1201.4240505695343,6.192729493243799,1200.8707673549652,7,128,10.300106763839722,5.654564816012576,74.48473134570655,116.78001253463319
